job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00962,AI Research Scientist,64687,USD,EN,FL,Singapore,L,United Kingdom,50,"Statistics, TensorFlow, Data Visualization",Associate,0,Government,05/02/2025,04/04/2025,748,9.2,Smart Analytics
AI00963,AI Software Engineer,65456,USD,SE,FL,Ireland,S,Ireland,0,"Linux, Azure, Scala, Statistics",Master,7,Retail,24/09/2024,03/12/2024,2464,7.6,AI Innovations
AI00964,AI Architect,46549,USD,MI,PT,Japan,S,Japan,100,"MLOps, GCP, PyTorch, Linux, Hadoop",Master,4,Automotive,21/01/2025,25/02/2025,1980,9,Advanced Robotics
AI00965,Autonomous Systems Engineer,50052,USD,EN,FT,China,M,China,50,"R, Data Visualization, PyTorch, AWS",PhD,0,Media,19/01/2024,12/03/2024,1217,6.5,Future Systems
AI00966,Robotics Engineer,155456,GBP,SE,CT,United Kingdom,L,Ireland,0,"Mathematics, R, Hadoop, MLOps, Deep Learning",Bachelor,7,Consulting,09/11/2024,29/12/2024,2179,9.4,Quantum Computing Inc
AI00967,Data Analyst,64577,USD,EN,PT,Canada,L,Germany,100,"Git, Python, Mathematics",Master,0,Automotive,01/05/2024,09/07/2024,886,5.8,DeepTech Ventures
AI00968,AI Architect,140234,USD,SE,CT,United States,L,Denmark,0,"Tableau, Java, Computer Vision",Associate,6,Government,25/05/2024,12/06/2024,938,6.2,Future Systems
AI00969,Machine Learning Researcher,60171,USD,EN,PT,Canada,M,Canada,0,"Mathematics, Deep Learning, NLP",PhD,0,Consulting,15/02/2025,16/03/2025,1653,5,Cloud AI Solutions
AI00970,Principal Data Scientist,267363,USD,EX,CT,Norway,M,Norway,0,"GCP, Hadoop, R",PhD,10,Retail,17/12/2024,22/02/2025,1202,9.9,DeepTech Ventures
AI00971,AI Research Scientist,206831,USD,EX,PT,United States,M,United States,100,"Hadoop, PyTorch, AWS",Associate,10,Government,05/01/2024,17/03/2024,1833,5.3,Algorithmic Solutions
AI00972,Research Scientist,260674,USD,EX,CT,Norway,M,Norway,100,"Deep Learning, NLP, R, SQL, AWS",Master,14,Energy,12/05/2024,20/06/2024,815,7.8,Digital Transformation LLC
AI00973,NLP Engineer,53593,USD,EN,PT,Australia,M,Australia,0,"Git, PyTorch, GCP",PhD,1,Government,11/12/2024,05/01/2025,1410,8.5,DeepTech Ventures
AI00974,Data Scientist,161560,USD,EX,FL,Israel,M,Israel,50,"Docker, Azure, Tableau, Hadoop",Bachelor,11,Manufacturing,29/06/2024,08/08/2024,1669,5.1,Machine Intelligence Group
AI00975,NLP Engineer,112489,USD,SE,FL,Finland,L,Finland,0,"Python, Hadoop, GCP",PhD,9,Media,13/08/2024,30/08/2024,998,7.5,Algorithmic Solutions
AI00976,AI Architect,211117,USD,EX,FT,Denmark,S,Denmark,0,"Kubernetes, Git, Linux, Deep Learning, GCP",Bachelor,12,Media,24/11/2024,05/02/2025,649,7.5,DataVision Ltd
AI00977,Data Engineer,167739,USD,SE,PT,Singapore,L,Singapore,0,"TensorFlow, MLOps, Tableau, Computer Vision, Java",Associate,6,Telecommunications,16/10/2024,15/12/2024,843,6.4,DeepTech Ventures
AI00978,AI Specialist,122140,EUR,SE,FL,France,M,France,0,"Tableau, NLP, Hadoop, R, Computer Vision",Master,8,Education,14/01/2025,31/01/2025,882,7.9,TechCorp Inc
AI00979,AI Product Manager,156933,USD,EX,PT,Finland,M,United Kingdom,100,"SQL, Tableau, PyTorch, Computer Vision, AWS",Master,19,Gaming,06/10/2024,22/10/2024,986,6.5,AI Innovations
AI00980,AI Software Engineer,68680,EUR,EN,FT,Netherlands,S,Netherlands,50,"Git, Tableau, Python, MLOps",Associate,0,Finance,12/09/2024,15/11/2024,1237,9.1,TechCorp Inc
AI00981,AI Research Scientist,64003,USD,MI,CT,Ireland,S,Austria,50,"Java, Python, Hadoop",PhD,4,Telecommunications,24/01/2024,05/03/2024,751,9.2,Cloud AI Solutions
AI00982,AI Software Engineer,144276,EUR,SE,FT,Germany,L,Germany,0,"Computer Vision, Spark, NLP, Kubernetes",Associate,6,Gaming,15/05/2024,02/06/2024,1323,5.1,Predictive Systems
AI00983,NLP Engineer,91065,USD,MI,PT,Singapore,M,Singapore,100,"Kubernetes, NLP, Data Visualization, R, Hadoop",PhD,3,Telecommunications,17/12/2024,02/02/2025,1707,6.9,TechCorp Inc
AI00984,NLP Engineer,86793,USD,SE,FT,South Korea,S,South Korea,50,"AWS, NLP, Git, Java",Bachelor,7,Government,21/02/2025,12/04/2025,2267,7.8,Advanced Robotics
AI00985,Autonomous Systems Engineer,81612,USD,SE,FT,Finland,S,Finland,0,"Python, Hadoop, Spark, TensorFlow, Azure",Master,9,Transportation,18/01/2024,10/02/2024,1441,9.1,Smart Analytics
AI00986,Data Analyst,129423,EUR,MI,CT,Netherlands,L,Netherlands,50,"GCP, Scala, Kubernetes, Git",Master,4,Energy,31/10/2024,25/11/2024,995,5.1,DataVision Ltd
AI00987,Principal Data Scientist,114714,EUR,SE,FT,Netherlands,S,Netherlands,100,"SQL, MLOps, Scala",Bachelor,7,Manufacturing,14/02/2024,13/04/2024,782,8,Digital Transformation LLC
AI00988,Autonomous Systems Engineer,175418,USD,SE,PT,Denmark,S,Denmark,50,"GCP, Python, Mathematics, TensorFlow",Master,7,Technology,17/06/2024,12/08/2024,1419,9,DataVision Ltd
AI00989,Head of AI,203407,EUR,EX,PT,France,L,United Kingdom,0,"GCP, AWS, SQL, Data Visualization, NLP",Master,10,Real Estate,06/07/2024,27/08/2024,1426,7.1,AI Innovations
AI00990,Deep Learning Engineer,63098,USD,EN,PT,Canada,M,Switzerland,0,"Docker, NLP, Hadoop, Git",Master,0,Technology,09/02/2024,07/03/2024,1712,5.2,DeepTech Ventures
AI00991,Autonomous Systems Engineer,88118,USD,MI,PT,Israel,L,Israel,50,"R, MLOps, Azure, GCP, Linux",Bachelor,3,Media,20/02/2025,03/04/2025,524,9.3,Autonomous Tech
AI00992,Head of AI,50135,USD,EN,CT,Ireland,M,Ireland,0,"TensorFlow, AWS, PyTorch, Scala",Associate,0,Healthcare,23/12/2024,04/03/2025,2428,5.2,Future Systems
AI00993,Head of AI,47671,USD,EN,FL,Ireland,M,Norway,100,"Python, Docker, TensorFlow",Bachelor,1,Technology,27/09/2024,14/10/2024,1162,9.2,Quantum Computing Inc
AI00994,Machine Learning Researcher,43632,USD,EN,PT,Ireland,S,Ireland,100,"Data Visualization, SQL, Docker, Git, Mathematics",Bachelor,0,Finance,20/04/2025,03/06/2025,1545,6.6,Machine Intelligence Group
AI00995,Computer Vision Engineer,243973,EUR,EX,PT,Netherlands,L,Canada,0,"AWS, Statistics, SQL",Master,10,Real Estate,28/05/2024,09/08/2024,2210,8.5,Algorithmic Solutions
AI00996,Data Analyst,60598,EUR,EN,FL,Netherlands,M,Netherlands,50,"GCP, SQL, Computer Vision, Mathematics",Bachelor,1,Media,18/01/2025,02/03/2025,1633,7.2,Future Systems
AI00997,Head of AI,116364,USD,MI,FL,Switzerland,S,Switzerland,0,"AWS, Mathematics, Java, Kubernetes",Bachelor,3,Healthcare,15/02/2024,05/04/2024,1138,5.6,Future Systems
AI00998,Autonomous Systems Engineer,172307,USD,SE,FL,Singapore,L,Singapore,100,"Python, AWS, TensorFlow, Statistics",PhD,5,Transportation,02/07/2024,22/07/2024,1073,6.5,Predictive Systems
AI00999,Computer Vision Engineer,102396,USD,EN,FT,Norway,L,Norway,50,"AWS, R, PyTorch, TensorFlow, Deep Learning",Associate,0,Healthcare,13/12/2024,05/01/2025,581,7.3,Predictive Systems
AI01000,NLP Engineer,87052,USD,SE,FL,Israel,L,Netherlands,100,"Hadoop, Azure, NLP",Master,9,Telecommunications,10/02/2024,13/03/2024,2358,9.8,Algorithmic Solutions
AI01001,Autonomous Systems Engineer,107176,EUR,SE,PT,France,M,France,100,"PyTorch, Kubernetes, Docker, Scala, SQL",Master,5,Transportation,21/04/2025,28/05/2025,1242,6.8,DataVision Ltd
AI01002,Robotics Engineer,141302,USD,SE,PT,Australia,M,Australia,50,"Git, Tableau, Data Visualization, Linux",PhD,8,Gaming,04/08/2024,06/10/2024,2273,5.4,Cognitive Computing
AI01003,Robotics Engineer,48616,USD,EN,FL,Finland,M,Finland,50,"Hadoop, Spark, PyTorch",Master,0,Manufacturing,25/07/2024,19/09/2024,2487,9.4,Algorithmic Solutions
AI01004,Robotics Engineer,108338,USD,SE,FL,Japan,L,Japan,100,"Java, Git, Statistics, Mathematics, Hadoop",Master,7,Manufacturing,12/03/2024,04/04/2024,2154,8.9,AI Innovations
AI01005,AI Specialist,68130,USD,EN,PT,Canada,S,Canada,0,"Git, Python, AWS",Bachelor,1,Consulting,03/09/2024,02/11/2024,1586,8,TechCorp Inc
AI01006,AI Specialist,135359,USD,MI,FL,Denmark,M,Denmark,50,"Data Visualization, SQL, Azure, AWS, Python",Bachelor,3,Technology,11/11/2024,25/12/2024,1238,9.3,Quantum Computing Inc
AI01007,Principal Data Scientist,85303,USD,MI,PT,United States,S,United States,100,"SQL, R, Azure, Hadoop, Kubernetes",Associate,3,Media,10/11/2024,21/12/2024,527,5.4,Algorithmic Solutions
AI01008,Autonomous Systems Engineer,51029,USD,MI,FT,Finland,M,Finland,50,"Scala, Git, Mathematics",PhD,2,Media,08/02/2024,01/03/2024,1579,6.7,Autonomous Tech
AI01009,AI Research Scientist,197389,USD,EX,FL,Norway,M,Norway,0,"GCP, Kubernetes, Spark",Master,16,Technology,14/02/2025,14/03/2025,758,5.7,Advanced Robotics
AI01010,AI Software Engineer,161971,USD,EX,CT,Canada,M,Canada,50,"Hadoop, R, PyTorch, Linux",Master,12,Gaming,04/01/2025,28/02/2025,2048,9.7,Predictive Systems
AI01011,AI Consultant,117643,USD,EX,FL,Canada,S,Canada,100,"Hadoop, Git, Docker, Python",Associate,12,Energy,17/10/2024,30/11/2024,2045,10,Predictive Systems
AI01012,AI Specialist,171484,USD,SE,PT,Denmark,M,Denmark,0,"Computer Vision, PyTorch, TensorFlow, Azure",Associate,7,Finance,21/05/2024,07/07/2024,1184,6.9,DataVision Ltd
AI01013,Head of AI,55087,USD,MI,FL,Austria,M,Netherlands,50,"R, Git, GCP, Statistics, NLP",Bachelor,2,Government,04/06/2024,02/07/2024,1122,5.1,Machine Intelligence Group
AI01014,AI Research Scientist,62406,USD,EN,FL,Canada,L,Canada,50,"MLOps, Deep Learning, PyTorch, AWS, Hadoop",Master,0,Technology,19/01/2025,23/02/2025,1778,7,Cloud AI Solutions
AI01015,Research Scientist,88746,USD,MI,FL,India,L,Norway,50,"PyTorch, Scala, SQL, Git",Associate,3,Transportation,04/12/2024,02/02/2025,1232,9.4,Cognitive Computing
AI01016,Research Scientist,132548,USD,SE,CT,Denmark,S,Australia,50,"Git, Data Visualization, Java, Kubernetes, Hadoop",Master,8,Transportation,02/11/2024,16/11/2024,2400,6.1,AI Innovations
AI01017,AI Product Manager,80300,USD,EN,PT,Singapore,M,Austria,0,"Tableau, Azure, Scala, Spark",Associate,1,Telecommunications,01/03/2024,02/05/2024,1139,7.7,DeepTech Ventures
AI01018,Deep Learning Engineer,109131,USD,SE,FT,South Korea,L,France,50,"Java, Spark, Computer Vision, NLP",Master,9,Healthcare,12/01/2025,25/03/2025,572,5.2,Future Systems
AI01019,Autonomous Systems Engineer,134833,USD,SE,FL,Norway,S,Norway,50,"R, Mathematics, Statistics, Scala, Kubernetes",Bachelor,7,Government,30/10/2024,16/12/2024,1109,9.3,DataVision Ltd
AI01020,Data Analyst,108128,USD,MI,FL,United States,S,United States,50,"Linux, SQL, Azure, R",Bachelor,2,Government,22/04/2025,22/06/2025,1213,9.2,Autonomous Tech
AI01021,Data Engineer,152069,USD,EX,FL,Singapore,S,Singapore,50,"Python, TensorFlow, PyTorch",PhD,12,Manufacturing,21/12/2024,24/01/2025,2117,6.6,DataVision Ltd
AI01022,Computer Vision Engineer,88423,USD,SE,FT,Austria,L,Austria,50,"GCP, SQL, Tableau, TensorFlow, Linux",Associate,6,Technology,14/08/2024,16/10/2024,1796,9.4,Neural Networks Co
AI01023,Machine Learning Engineer,43468,USD,EN,PT,Finland,M,Finland,50,"Java, Linux, SQL, Hadoop, GCP",Bachelor,0,Real Estate,20/10/2024,15/11/2024,2329,8.6,DataVision Ltd
AI01024,Research Scientist,85934,USD,SE,FL,South Korea,M,South Korea,50,"AWS, Docker, MLOps, Scala, Data Visualization",PhD,6,Transportation,16/04/2024,15/06/2024,982,6.5,Digital Transformation LLC
AI01025,Robotics Engineer,88205,EUR,MI,PT,Netherlands,S,Netherlands,0,"PyTorch, R, Hadoop",Bachelor,2,Government,12/12/2024,11/01/2025,1489,7.1,Autonomous Tech
AI01026,Data Engineer,76655,USD,MI,FL,Canada,S,Canada,0,"Spark, Docker, NLP, PyTorch, Computer Vision",Bachelor,3,Consulting,07/04/2024,26/04/2024,805,8.6,Autonomous Tech
AI01027,AI Architect,172093,USD,EX,FT,Japan,M,Japan,0,"SQL, TensorFlow, MLOps, Computer Vision",Master,10,Energy,23/05/2024,27/06/2024,2317,8.9,Autonomous Tech
AI01028,Computer Vision Engineer,73263,USD,MI,CT,China,M,Germany,0,"PyTorch, Scala, NLP, TensorFlow, Java",Bachelor,2,Consulting,16/03/2024,13/05/2024,1524,6.9,Digital Transformation LLC
AI01029,AI Research Scientist,145214,USD,EX,FT,Australia,M,France,0,"Kubernetes, Spark, Linux",Associate,17,Real Estate,07/04/2024,24/04/2024,1873,5.9,Smart Analytics
AI01030,AI Product Manager,179667,USD,EX,FT,Australia,L,Australia,0,"SQL, R, MLOps, Deep Learning, Statistics",PhD,11,Healthcare,27/02/2024,13/04/2024,1045,9.4,DataVision Ltd
AI01031,AI Research Scientist,171215,USD,EX,PT,Japan,M,Japan,0,"MLOps, Kubernetes, Data Visualization, Spark",Associate,11,Automotive,28/06/2024,22/07/2024,1055,5.7,Digital Transformation LLC
AI01032,Data Analyst,102169,EUR,MI,PT,France,M,Sweden,100,"Hadoop, Kubernetes, Python, Deep Learning, AWS",Bachelor,3,Government,11/04/2025,20/05/2025,1993,6.6,Predictive Systems
AI01033,Data Analyst,156162,USD,EX,CT,Singapore,S,Germany,50,"Docker, Python, Computer Vision, NLP",Master,19,Finance,18/06/2024,28/07/2024,2210,7.9,Neural Networks Co
AI01034,AI Consultant,187720,USD,EX,FT,Denmark,M,Denmark,50,"Linux, SQL, Scala",Bachelor,18,Government,14/08/2024,13/09/2024,1458,7.9,Cloud AI Solutions
AI01035,ML Ops Engineer,53217,USD,MI,FL,China,S,China,100,"Tableau, SQL, Python, Linux",Associate,2,Transportation,05/02/2024,09/03/2024,2317,8,Predictive Systems
AI01036,Data Scientist,35049,USD,EN,CT,India,S,China,0,"Java, Python, Kubernetes",Bachelor,1,Real Estate,29/06/2024,23/07/2024,1797,9.8,TechCorp Inc
AI01037,Machine Learning Researcher,53379,USD,EN,PT,South Korea,L,South Korea,0,"Kubernetes, SQL, R, Mathematics, Spark",Associate,0,Government,16/09/2024,08/10/2024,1475,5.9,Advanced Robotics
AI01038,Data Analyst,55411,USD,MI,CT,Austria,S,Austria,50,"MLOps, TensorFlow, Data Visualization, SQL, GCP",Associate,2,Telecommunications,20/03/2025,14/04/2025,2239,7.6,Quantum Computing Inc
AI01039,AI Architect,334614,USD,EX,CT,Norway,L,Norway,50,"Data Visualization, Scala, Computer Vision",Master,19,Technology,19/01/2024,24/02/2024,1451,5.2,Digital Transformation LLC
AI01040,Machine Learning Researcher,104343,USD,SE,PT,Ireland,M,Netherlands,100,"Python, Kubernetes, Deep Learning, Spark",Master,6,Transportation,26/02/2025,12/03/2025,509,8.3,AI Innovations
AI01041,Data Engineer,38483,USD,EN,PT,South Korea,S,South Korea,50,"Kubernetes, Java, GCP, Computer Vision",Master,1,Media,24/04/2025,30/05/2025,588,6.4,Autonomous Tech
AI01042,AI Software Engineer,52483,USD,EN,PT,Israel,L,Japan,100,"SQL, TensorFlow, Data Visualization, Azure",Associate,1,Consulting,06/07/2024,11/09/2024,1027,8.6,Cloud AI Solutions
AI01043,Head of AI,49223,USD,EN,PT,Israel,S,Ireland,50,"SQL, PyTorch, Python, Hadoop",PhD,1,Real Estate,09/02/2025,07/03/2025,1980,9.8,Quantum Computing Inc
AI01044,Deep Learning Engineer,122233,EUR,MI,CT,Netherlands,L,Netherlands,0,"Data Visualization, MLOps, SQL, Docker, NLP",Associate,2,Government,29/05/2024,28/06/2024,722,7.4,Cloud AI Solutions
AI01045,Principal Data Scientist,221710,USD,SE,FL,Switzerland,L,Switzerland,50,"R, Deep Learning, SQL",PhD,5,Government,04/02/2024,23/02/2024,2155,5.3,Autonomous Tech
AI01046,Machine Learning Researcher,61681,USD,MI,CT,India,M,India,50,"AWS, Java, TensorFlow",Associate,4,Finance,14/04/2025,15/05/2025,795,10,Smart Analytics
AI01047,Deep Learning Engineer,67671,USD,MI,FL,South Korea,M,South Korea,100,"Deep Learning, Kubernetes, Computer Vision",PhD,2,Government,28/04/2024,18/05/2024,1708,5.2,TechCorp Inc
AI01048,Machine Learning Engineer,237827,USD,EX,CT,Norway,M,Norway,100,"Python, Mathematics, R, Linux, Azure",Associate,14,Manufacturing,25/06/2024,09/08/2024,1468,6,DataVision Ltd
AI01049,Data Engineer,269645,USD,EX,FL,Australia,L,Australia,100,"Hadoop, Linux, Python, TensorFlow",Bachelor,16,Healthcare,25/04/2024,16/06/2024,1694,7.2,AI Innovations
AI01050,Data Analyst,123571,USD,SE,CT,Australia,S,Australia,0,"Hadoop, Spark, MLOps, Computer Vision, Scala",Master,9,Healthcare,21/10/2024,09/11/2024,2124,8.8,Neural Networks Co
AI01051,Head of AI,135653,USD,EX,FL,Austria,L,Austria,0,"Kubernetes, Git, Docker, Deep Learning",Master,14,Telecommunications,04/09/2024,12/11/2024,1116,8,DataVision Ltd
AI01052,Machine Learning Engineer,63527,USD,MI,FT,Canada,S,Canada,0,"Deep Learning, Python, Hadoop",Bachelor,4,Healthcare,13/04/2025,26/05/2025,868,6.1,DataVision Ltd
AI01053,AI Product Manager,149345,EUR,EX,PT,France,M,France,50,"Spark, R, Python",PhD,18,Finance,28/01/2025,23/03/2025,1437,9.9,Predictive Systems
AI01054,Head of AI,88770,USD,SE,CT,South Korea,M,South Korea,100,"Python, Docker, PyTorch",Master,7,Technology,12/04/2024,07/06/2024,1352,6,TechCorp Inc
AI01055,Robotics Engineer,116638,USD,SE,FT,Singapore,M,Singapore,50,"AWS, Linux, Git, Java, R",Master,8,Telecommunications,07/04/2025,22/04/2025,1989,8.5,Future Systems
AI01056,Principal Data Scientist,89557,USD,EN,FT,Norway,L,Norway,0,"Kubernetes, Hadoop, TensorFlow, Linux, Azure",Associate,0,Media,28/01/2024,15/03/2024,678,8.9,Neural Networks Co
AI01057,Data Engineer,127936,USD,MI,FT,United States,L,United States,0,"Deep Learning, Scala, Data Visualization, Docker",Bachelor,2,Education,06/09/2024,07/10/2024,1140,5.4,Digital Transformation LLC
AI01058,Principal Data Scientist,172697,EUR,SE,CT,Netherlands,L,Netherlands,100,"Git, Kubernetes, Python, TensorFlow",PhD,7,Telecommunications,05/06/2024,04/07/2024,646,6.3,Quantum Computing Inc
AI01059,ML Ops Engineer,264300,USD,EX,FT,United States,L,United Kingdom,50,"Python, Scala, Computer Vision, TensorFlow",Associate,12,Technology,04/03/2024,15/04/2024,1805,8.6,Predictive Systems
AI01060,AI Product Manager,49695,USD,EN,FT,Austria,L,Denmark,100,"Git, PyTorch, Java",Bachelor,0,Education,28/11/2024,04/01/2025,1760,6.2,Neural Networks Co
AI01061,AI Architect,268218,USD,EX,FL,Norway,M,Norway,50,"PyTorch, Scala, Deep Learning, Mathematics",Associate,10,Media,17/10/2024,17/11/2024,1119,9.4,Cloud AI Solutions
AI01062,Machine Learning Researcher,244121,GBP,EX,PT,United Kingdom,M,United Kingdom,0,"PyTorch, Docker, Computer Vision, Scala, Hadoop",PhD,15,Healthcare,28/08/2024,05/11/2024,645,5,Advanced Robotics
AI01063,AI Product Manager,64393,USD,EN,CT,Ireland,L,Ireland,100,"SQL, NLP, MLOps, Linux",Associate,0,Gaming,02/11/2024,08/12/2024,1232,5.8,Quantum Computing Inc
AI01064,Deep Learning Engineer,128609,USD,EX,PT,South Korea,M,India,0,"Tableau, Mathematics, Java",Bachelor,12,Energy,31/07/2024,11/09/2024,1082,6.7,Algorithmic Solutions
AI01065,AI Research Scientist,177931,USD,EX,FL,Austria,L,Finland,50,"Computer Vision, Linux, TensorFlow, Kubernetes, Python",Master,15,Telecommunications,28/04/2024,25/06/2024,736,6.4,TechCorp Inc
AI01066,Computer Vision Engineer,199888,USD,EX,FL,Singapore,S,Sweden,100,"Azure, Data Visualization, SQL, PyTorch, Computer Vision",Bachelor,17,Media,26/07/2024,25/08/2024,1534,8.6,AI Innovations
AI01067,Autonomous Systems Engineer,64276,USD,EN,FL,Australia,L,Australia,50,"R, Docker, SQL, NLP",Bachelor,0,Consulting,04/03/2024,27/04/2024,877,7.5,Smart Analytics
AI01068,Data Analyst,62281,USD,MI,PT,Austria,M,Austria,50,"TensorFlow, Linux, Computer Vision, Hadoop, SQL",PhD,4,Technology,19/01/2025,12/02/2025,1374,7.9,Neural Networks Co
AI01069,Data Engineer,186582,USD,SE,CT,Denmark,M,Denmark,0,"Linux, Deep Learning, Python, Git, Tableau",Master,5,Media,01/08/2024,08/09/2024,2107,9.3,Quantum Computing Inc
AI01070,ML Ops Engineer,80426,USD,EN,FL,Canada,L,Canada,0,"Azure, Mathematics, PyTorch",Bachelor,0,Real Estate,03/02/2025,01/04/2025,530,6.3,DataVision Ltd
AI01071,Machine Learning Engineer,93366,USD,SE,FT,Finland,L,Sweden,0,"Deep Learning, SQL, TensorFlow, Data Visualization",PhD,9,Energy,12/02/2024,27/03/2024,661,8.5,Predictive Systems
AI01072,AI Software Engineer,80669,USD,EN,FT,Denmark,S,United Kingdom,100,"Kubernetes, Spark, TensorFlow, R",Bachelor,1,Government,27/08/2024,22/09/2024,1251,9.7,AI Innovations
AI01073,AI Consultant,104706,USD,MI,CT,Sweden,L,India,0,"Statistics, SQL, PyTorch, Azure, Java",PhD,2,Consulting,14/12/2024,13/02/2025,1148,7.9,Digital Transformation LLC
AI01074,Machine Learning Researcher,85510,USD,MI,FT,Japan,L,Japan,100,"TensorFlow, AWS, Hadoop, Kubernetes",PhD,4,Telecommunications,24/10/2024,24/11/2024,1995,7.9,Smart Analytics
AI01075,Machine Learning Researcher,58608,USD,MI,FL,South Korea,M,India,100,"Python, TensorFlow, Tableau",Bachelor,3,Finance,23/04/2024,06/06/2024,1454,6.2,Predictive Systems
AI01076,Machine Learning Engineer,41059,USD,EN,FL,Austria,S,Ireland,100,"Linux, PyTorch, Python",Bachelor,1,Education,04/06/2024,13/07/2024,1376,9.8,Predictive Systems
AI01077,AI Specialist,73796,USD,EN,FL,Singapore,L,Singapore,50,"SQL, PyTorch, Tableau, Computer Vision, Spark",PhD,0,Healthcare,14/12/2024,26/01/2025,2265,9.5,DataVision Ltd
AI01078,Research Scientist,139360,USD,EX,FL,Sweden,S,Sweden,100,"Git, Linux, NLP, Spark, Mathematics",PhD,16,Transportation,27/03/2025,15/05/2025,2111,9.9,Autonomous Tech
AI01079,Principal Data Scientist,283408,USD,EX,FL,Denmark,S,Denmark,0,"Azure, Java, GCP, Scala",PhD,17,Consulting,09/09/2024,14/11/2024,2410,8.2,Predictive Systems
AI01080,Data Analyst,113645,GBP,MI,CT,United Kingdom,L,United Kingdom,100,"Python, Linux, Deep Learning",Master,4,Media,31/03/2025,30/04/2025,2318,8.4,DeepTech Ventures
AI01081,AI Software Engineer,155932,GBP,EX,PT,United Kingdom,S,United Kingdom,0,"Mathematics, TensorFlow, Scala, Deep Learning",PhD,11,Government,12/12/2024,01/02/2025,1074,9.2,AI Innovations
AI01082,Computer Vision Engineer,63898,USD,EN,FL,Singapore,M,Singapore,0,"Kubernetes, Hadoop, TensorFlow, MLOps, Data Visualization",PhD,1,Retail,05/03/2025,24/04/2025,1995,5.7,TechCorp Inc
AI01083,Principal Data Scientist,113621,USD,EN,PT,Denmark,L,Denmark,100,"Linux, Deep Learning, R, Statistics",PhD,0,Automotive,27/11/2024,24/12/2024,1178,6.2,Digital Transformation LLC
